lon,lat,TWID,NFH,RESULT,DESCP,vill
90.739877,23.409055,V33027010,114,Y,,V33
90.740946,23.407573,V33027013,114,Y,,V33
90.742945,23.406121,V33028010,119,,,V33
90.740640,23.410821,V33020010,69,,,V33
90.740961,23.411004,V33020020,70,Y,,V33
90.740694,23.410739,V33020030,110,Y,,V33
90.740274,23.410438,V33022010,81,Y,,V33
90.740327,23.411122,V33022020,84,,,V33
90.740457,23.411004,V33022030,84,Y,,V33
90.740564,23.410539,V33021010,73,Y,,V33
90.740060,23.411189,V33024010,94,Y,,V33
90.740213,23.410972,V33023010,86,Y,,V33
90.735532,23.410229,S00001010,10,Y,,S00
90.736081,23.409796,S00001020,8,Y,,S00
90.736486,23.409380,S00002010,214,N,,S00
90.736448,23.409412,S00002020,214,Y,,S00
90.736730,23.409180,S00002030,17,N,,S00
90.737073,23.409086,S00003010,21,N,,S00
90.737546,23.408480,S00004010,27,N,,S00
90.737798,23.408495,S00004020,33,N,,S00
90.737882,23.408329,S00004030,191,,,S00
90.738462,23.407963,S00005010,37,N,,S00
90.738630,23.407846,S00005020,38,N,,S00
90.737600,23.407930,S00004011,36,Y,,S00
90.739019,23.407579,S00006010,42,N,,S00
90.738767,23.407681,S00006020,42,,,S00
90.738797,23.407230,S00006030,48,N,,S00
90.738935,23.407196,S00006040,28,,,S00
90.739263,23.407129,S00007010,54,N,,S00
90.739515,23.406963,S00007020,56,N,,S00
90.739850,23.406981,S00008010,60,N,,S00
90.740094,23.406729,S00008020,62,,,S00
90.740217,23.406729,S00008030,63,N,,S00
90.740415,23.406179,S00009010,67,N,,S00
90.740835,23.404930,S00029010,77,,,S00
90.740682,23.404280,S00027010,79,N,,S00
90.740445,23.404097,S00027020,80,N,,S00
90.740499,23.403980,S00031010,81,Y,,S00
90.739713,23.404112,S00040010,197,Y,,S00
90.739202,23.403313,S00037010,177,Y,,S00
90.738897,23.403179,S00038010,179,Y,,S00
90.739286,23.402979,S00010010,85,Y,,S00
90.740445,23.402979,S00041010,199,Y,,S00
90.740682,23.403996,S00032010,88,Y,,S00
90.742048,23.403914,S00025010,91,Y,,S00
90.741163,23.403629,S00026013,90,,,S00
90.741186,23.403280,S00012010,93,Y,,S00
90.741247,23.403147,S00013010,94,Y,,S00
90.741247,23.403013,S00013020,99,Y,,S00
90.740880,23.402929,S00013030,99,Y,,S00
90.741186,23.402662,S00015010,110,N,,S00
90.740934,23.402563,S00015020,112,N,,S00
90.741414,23.402247,S00015030,113,Y,,S00
90.740949,23.402113,S00017010,122,Y,,S00
90.740919,23.402063,S00017020,176,Y,,S00
90.740835,23.401495,S00018010,125,Y,,S00
90.741582,23.401596,S00019010,131,Y,,S00
90.741933,23.401596,S00019020,131,Y,,S00
90.741849,23.402046,S00019030,128,Y,,S00
90.742399,23.400646,S00020010,140,,,S00
90.742383,23.400597,S00021011,145,Y,,S00
90.743230,23.398430,S00034010,173,N,,S00
90.743268,23.399464,S00024010,170,N,,S00
90.743970,23.397780,S00035010,174,,,S00
90.741064,23.398979,S00033010,164,,,S00
90.742414,23.400246,S00022010,150,Y,,S00
90.742650,23.400147,S00022020,157,Y,,S00
90.742902,23.399981,S00022030,159,Y,,S00
90.742963,23.400164,S00023010,160,,,S00
90.745450,23.397680,S00042010,206,Y,,S00
90.743986,23.401230,S00045010,190,,,S00
90.762036,23.366990,V26031010,204,Y,,V26
90.762136,23.367257,V26031020,205,Y,,V26
90.761388,23.367272,V26031030,206,,,V26
90.761937,23.367573,V26031040,207,Y,,V26
90.761884,23.367272,V26031050,208,Y,,V26
90.761937,23.367106,V26031060,209,,,V26
90.762204,23.367089,V26031070,204,N,,V26
90.762288,23.367056,V26031080,205,,,V26
90.763288,23.368224,V26030010,201,Y,,V26
90.762982,23.368172,V26030020,202,Y,,V26
90.763501,23.368206,V26030030,201,,,V26
90.763433,23.367472,V26029010,196,Y,,V26
90.763234,23.367423,V26029020,196,N,,V26
90.763173,23.367373,V26029030,198,N,,V26
90.763051,23.367274,V26029040,198,Y,,V26
90.763371,23.367672,V26029050,197,Y,,V26
90.763288,23.367608,V26029060,197,N,,V26
90.763089,23.367823,V26029070,197,Y,,V26
90.763135,23.367924,V26029080,199,,,V26
90.763066,23.367922,V26029090,199,,,V26
90.762921,23.367690,V26029100,200,Y,,V26
90.763272,23.366858,V26028010,190,Y,,V26
90.763570,23.367108,V26028020,193,Y,,V26
90.764203,23.367257,V26098010,520,Y,,V26
90.764173,23.367024,V26099010,521,,,V26
90.764386,23.365691,V26026010,182,Y,,V26
90.764218,23.366074,V26026020,187,Y,,V26
90.764302,23.365891,V26026060,187,,,V26
90.764020,23.366057,V26026030,184,Y,,V26
90.763967,23.365923,V26026040,183,Y,,V26
90.764104,23.366473,V26026050,185,Y,,V26
90.763722,23.364808,V26025010,181,Y,,V26
90.763440,23.365023,V26025020,179,Y,,V26
90.763669,23.365174,V26025030,178,Y,,V26
90.764539,23.363440,V26020010,140,,,V26
90.764608,23.363657,V26020020,141,Y,,V26
90.764440,23.363558,V26020030,143,Y,,V26
90.764302,23.363690,V26020040,144,Y,,V26
90.764569,23.363873,V26020050,145,Y,,V26
90.765088,23.364007,V26020060,146,Y,,V26
90.764875,23.363358,V26020070,134,Y,,V26
90.765172,23.363308,V26020080,133,Y,,V26
90.764272,23.364073,V26021010,147,Y,,V26
90.764440,23.364157,V26021020,149,,,V26
90.764737,23.364291,V26021030,150,Y,,V26
90.764051,23.364224,V26021040,153,,,V26
90.764051,23.364024,V26021050,154,,,V26
90.765370,23.363358,V26020013,523,,,V26
90.765050,23.365191,V26023010,160,,,V26
90.764867,23.365490,V26023020,162,Y,,V26
90.765286,23.365574,V26023030,165,,,V26
90.765668,23.365290,V26023040,167,Y,,V26
90.765721,23.365374,V26023050,169,,,V26
90.765805,23.365708,V26023060,170,Y,,V26
90.765523,23.365141,V26023070,166,Y,,V26
90.765103,23.364974,V26023080,158,,,V26
90.764752,23.364758,V26022010,632,Y,,V26
90.764722,23.365141,V26022020,155,Y,,V26
90.764318,23.365040,V26022030,156,Y,,V26
90.764424,23.364724,V26022040,157,Y,,V26
90.764905,23.364741,V26022050,632,N,,V26
90.765119,23.367457,V26108010,558,,,V26
90.766301,23.367573,V26108018,558,Y,,V26
90.766454,23.366608,V26024010,171,Y,,V26
90.766873,23.366908,V26024020,175,N,,V26
90.769193,23.363041,V26010010,56,N,,V26
90.768705,23.363125,V26010020,57,Y,,V26
90.769223,23.362525,V26011010,60,Y,,V26
90.769155,23.362359,V26011020,62,,,V26
90.769292,23.362176,V26012010,63,Y,,V26
90.768941,23.362191,V26012020,65,Y,,V26
90.768720,23.362225,V26012030,70,Y,,V26
90.768521,23.362225,V26013010,73,,,V26
90.768323,23.362309,V26013020,74,N,,V26
90.768369,23.362759,V26013030,77,Y,,V26
90.768323,23.362092,V26013040,575,Y,,V26
90.768705,23.360409,V26014010,83,Y,,V26
90.767690,23.360091,V26015010,602,Y,,V26
90.767972,23.360909,V26016010,92,Y,,V26
90.766919,23.360608,V26106010,549,Y,,V26
90.766820,23.361075,V26080010,93,Y,,V26
90.766721,23.361342,V26115010,630,Y,,V26
90.766507,23.361409,V26017010,95,Y,,V26
90.766339,23.361842,V26017020,97,Y,,V26
90.766103,23.361691,V26017030,99,Y,,V26
90.766019,23.361908,V26017040,101,Y,,V26
90.766339,23.362025,V26017050,533,Y,,V26
90.766103,23.362141,V26017060,104,Y,,V26
90.766004,23.363341,V26019010,125,,,V26
90.766141,23.363190,V26019020,585,Y,,V26
90.766271,23.362891,V26019030,123,Y,,V26
90.765775,23.362990,V26019040,132,Y,,V26
90.768933,23.370024,V26001010,578,Y,,V26
90.768788,23.370093,V26001020,578,,,V26
90.768582,23.369792,V26002013,22,Y,,V26
90.768315,23.370059,V26002023,22,,,V26
90.767934,23.369458,V26003010,23,Y,,V26
90.768140,23.369309,V26003020,27,N,,V26
90.768086,23.369210,V26003030,28,,,V26
90.768155,23.368874,V26004010,32,Y,,V26
90.768086,23.368926,V26004020,31,Y,,V26
90.768323,23.369124,V26003040,28,N,,V26
90.768506,23.369158,V26006010,41,Y,,V26
90.768636,23.369292,V26006020,42,Y,,V26
90.768773,23.369010,V26006030,44,N,,V26
90.768437,23.369010,V26006040,40,Y,,V26
90.768453,23.368926,V26006050,39,Y,,V26
90.768552,23.368874,V26006060,38,Y,,V26
90.769017,23.368592,V26107010,560,,,V26
90.769155,23.368641,V26107020,561,N,,V26
90.767438,23.368891,V26005010,36,Y,,V26
90.767369,23.368592,V26005020,35,N,,V26
90.767835,23.368659,V26005030,34,N,,V26
90.767507,23.368458,V26005040,34,,,V26
90.765538,23.362824,V26018010,119,Y,,V26
90.766019,23.362858,V26018020,122,Y,,V26
90.766202,23.362757,V26018030,112,,,V26
90.766004,23.362740,V26018040,116,Y,,V26
90.765805,23.362641,V26018050,118,Y,,V26
90.765752,23.362557,V26018060,114,Y,,V26
90.765706,23.362341,V26018070,113,Y,,V26
90.765821,23.362324,V26018080,110,Y,,V26
90.765988,23.362074,V26018090,109,Y,,V26
90.766172,23.362475,V26018100,106,Y,,V26
90.769223,23.367308,V26007010,46,,,V26
90.769284,23.367310,V26007020,46,,,V26
90.770017,23.367159,V26009010,52,Y,,V26
90.769673,23.367125,V26009020,51,Y,,V26
90.770017,23.366959,V26009030,565,Y,,V26
90.769788,23.366475,V26009040,53,N,,V26
90.769818,23.366492,V26009050,53,N,,V26
90.766789,23.369092,V26033010,481,Y,,V26
90.766454,23.368775,V26033020,215,Y,,V26
90.766484,23.369141,V26033030,217,Y,,V26
90.766751,23.368859,V26033040,222,N,,V26
90.766805,23.368775,V26033050,223,Y,,V26
90.767018,23.369725,V26034010,606,N,NEW TW,V26
90.766454,23.369809,V26034020,512,Y,,V26
90.766721,23.369824,V26034030,225,,,V26
90.766766,23.370141,V26034040,226,Y,,V26
90.766103,23.369908,V26101010,524,Y,,V26
90.765538,23.371140,V26076010,286,Y,,V26
90.765965,23.371041,V26078010,278,Y,,V26
90.766820,23.371359,V26039010,254,Y,,V26
90.767018,23.371075,V26039020,262,Y,,V26
90.766972,23.370942,V26039030,264,Y,,V26
90.766583,23.370892,V26039040,269,Y,,V26
90.766622,23.371024,V26039050,270,N,,V26
90.767087,23.371258,V26039060,252,,,V26
90.767384,23.371409,V26037010,248,Y,,V26
90.767301,23.371159,V26038010,246,N,,V26
90.767499,23.371792,V26083010,250,Y,,V26
90.765401,23.371258,V26085010,289,,,V26
90.765416,23.370558,V26042010,292,Y,,V26
90.765584,23.371924,V26094010,288,Y,,V26
90.764470,23.371823,V26074010,294,Y,,V26
90.763547,23.371607,V26040010,295,N,,V26
90.763600,23.371741,V26040020,297,,,V26
90.764081,23.372757,V26052010,461,Y,,V26
90.764081,23.372641,V26052020,466,Y,,V26
90.763852,23.372508,V26052030,468,,,V26
90.763669,23.372874,V26053010,446,Y,,V26
90.763486,23.373240,V26053020,451,Y,,V26
90.763318,23.372891,V26053030,454,,,V26
90.762936,23.373106,V26054010,443,Y,,V26
90.762799,23.373124,V26054020,444,Y,,V26
90.762982,23.373408,V26055010,443,,,V26
90.762685,23.374323,V26056010,438,Y,,V26
90.762853,23.374407,V26056020,439,,,V26
90.761151,23.373507,V26058010,427,Y,,V26
90.761083,23.374073,V26058020,429,Y,,V26
90.760983,23.373940,V26058030,428,Y,,V26
90.761548,23.373990,V26058040,432,Y,,V26
90.761716,23.373940,V26058050,435,Y,,V26
90.761449,23.373457,V26058060,430,,,V26
90.762204,23.371657,V26046010,304,,,V26
90.762120,23.371857,V26046020,305,,,V26
90.761304,23.371422,V26103010,530,,,V26
90.761517,23.371790,V26086018,307,Y,,V26
90.760785,23.370789,V26051010,382,Y,,V26
90.760953,23.370722,V26051020,534,,,V26
90.760465,23.370507,V26051030,371,Y,,V26
90.760838,23.370490,V26051040,373,Y,,V26
90.760617,23.370371,V26051050,372,Y,,V26
90.760465,23.370289,V26051060,370,Y,,V26
90.760198,23.370106,V26051070,369,Y,,V26
90.759633,23.369856,V26050010,594,Y,,V26
90.759465,23.370589,V26096010,366,Y,,V26
90.759168,23.371256,V26067010,357,Y,,V26
90.759038,23.370688,V26067020,365,Y,,V26
90.760014,23.371556,V26066010,386,Y,,V26
90.760266,23.371521,V26066020,387,Y,,V26
90.760266,23.371739,V26066030,388,Y,,V26
90.759816,23.372055,V26066040,489,Y,,V26
90.759816,23.372256,V26066050,644,Y,,V26
90.760503,23.371256,V26066011,390,Y,,V26
90.759747,23.371506,V26066060,386,Y,,V26
90.759602,23.372523,V26065010,395,Y,,V26
90.759816,23.372807,V26065020,395,Y,,V26
90.759915,23.372239,V26065030,395,Y,,V26
90.759747,23.372221,V26065040,395,Y,,V26
90.759648,23.372040,V26065050,566,Y,,V26
90.759618,23.372157,V26065060,399,Y,,V26
90.759450,23.372557,V26065070,398,N,,V26
90.759564,23.372689,V26065080,397,Y,,V26
90.759686,23.372689,V26065090,396,Y,,V26
90.760083,23.372357,V26065100,395,,,V26
90.761014,23.372689,V26093010,423,Y,,V26
90.762502,23.368840,V26043010,314,Y,,V26
90.759938,23.367972,V26070010,334,,,V26
90.759503,23.368172,V26070020,342,Y,,V26
90.759648,23.368407,V26070030,518,Y,,V26
90.760488,23.368590,V26089010,328,Y,,V26
90.760419,23.368222,V26089020,333,N,,V26
90.760755,23.369372,V26048010,327,Y,,V26
90.761037,23.369322,V26087010,324,Y,,V26
90.760732,23.369671,V26049010,326,,,V26
90.761502,23.370772,V26047010,308,N,,V26
90.761701,23.371024,V26047020,308,Y,,V26
90.761670,23.370507,V26077010,309,Y,,V26
90.762715,23.370923,V26045010,302,Y,,V26
90.762868,23.370972,V26045020,302,Y,,V26
90.763837,23.369673,V26102010,526,,,V26
90.763715,23.369841,V26102020,525,,,V26
90.763448,23.369423,V26117010,643,N,,V26
90.762303,23.368273,V26032010,212,,,V26
90.762105,23.368239,V26032030,211,Y,,V26
90.761754,23.370022,V26044010,311,Y,,V26
90.762189,23.369990,V26044020,310,Y,,V26
90.762082,23.369606,V26044030,312,Y,,V26
90.759999,23.370507,V26090010,368,Y,,V26
90.758954,23.369622,V26069010,347,Y,,V26
90.758382,23.370621,V26068010,351,N,,V26
90.757398,23.373305,V26063010,405,Y,,V26
90.757451,23.373005,V26063020,406,Y,,V26
90.757916,23.373139,V26063030,407,,,V26
90.757985,23.373255,V26063040,407,N,,V26
90.758717,23.374289,V26062010,409,N,,V26
90.758832,23.374272,V26062020,410,N,,V26
90.758916,23.374022,V26062030,410,,,V26
90.758786,23.373406,V26091010,408,Y,,V26
90.759297,23.373705,V26092010,411,Y,,V26
90.759618,23.373740,V26092020,531,Y,,V26
90.759518,23.374689,V26061010,412,Y,,V26
90.759183,23.374838,V26061020,414,Y,,V26
90.761281,23.374689,V26095010,418,Y,,V26
90.760999,23.374457,V26095020,418,N,,V26
90.760770,23.373707,V26060010,419,Y,,V26
90.760831,23.373806,V26060020,420,,,V26
90.760686,23.373339,V26060030,422,Y,,V26
90.762036,23.374140,V26057010,436,Y,,V26
90.761830,23.374123,V26057020,437,Y,,V26
90.768155,23.371293,V26081010,238,,,V26
90.768552,23.371592,V26036010,232,Y,,V26
90.768399,23.371810,V26036020,237,N,,V26
90.768186,23.371092,V26075010,239,Y,,V26
90.767903,23.370741,V26082010,240,Y,,V26
90.771748,23.371060,V26071010,1,Y,,V26
90.771886,23.371194,V26071020,1,Y,,V26
90.769185,23.370959,V26001030,578,,,V26
90.769185,23.370843,V26001040,578,N,,V26
90.770368,23.371893,V26105010,617,Y,,V26
90.770268,23.371893,V26105020,622,N,,V26
90.770200,23.371743,V26100010,508,N,,V26
90.770619,23.371710,V26114010,590,N,,V26
90.769719,23.372092,V26035010,228,N,,V26
90.770139,23.372193,V26035020,228,Y,,V26
90.769666,23.371592,V26035030,589,Y,,V26
90.769498,23.372176,V26035018,228,,,V26
90.770520,23.371726,V26117020,646,,,V26
90.770421,23.371342,V26112010,573,Y,,V26
90.770368,23.371359,V26112020,573,Y,,V26
90.770673,23.371426,V26114020,590,N,,V26
90.770718,23.371644,V26114030,590,,,V26
90.770284,23.371192,V26113010,581,,,V26
90.770070,23.371243,V26113012,581,,,V26
90.769849,23.370976,V26113013,581,,,V26
90.772389,23.372443,V26073010,19,Y,,V26
90.772054,23.372393,V26073020,19,Y,,V26
90.771970,23.372393,V26073030,19,Y,,V26
90.772054,23.372260,V26073022,19,Y,,V26
90.772153,23.372426,V26073032,19,,,V26
90.772000,23.372176,V26073042,19,Y,,V26
90.772435,23.372327,V26073040,11,,,V26
90.772488,23.372443,V26073050,11,,,V26
90.771985,23.371411,V26073052,19,,,V26
90.771588,23.371443,V26073062,19,Y,,V26
90.771436,23.371276,V26073072,19,Y,,V26
90.740764,23.362712,V22002010,26,Y,,V22
90.740931,23.362594,V22002020,21,Y,,V22
90.741061,23.362344,V22002030,22,Y,,V22
90.741244,23.362045,V22002040,25,Y,,V22
90.742228,23.362413,V22005010,29,Y,,V22
90.742244,23.362012,V22005020,37,Y,,V22
90.742351,23.361844,V22005030,40,Y,,V22
90.742595,23.361762,V22005040,41,,,V22
90.743411,23.361562,V22006010,44,Y,,V22
90.743281,23.362178,V22006020,50,Y,,V22
90.743983,23.361762,V22007010,52,,,V22
90.743678,23.362228,V22007020,54,Y,,V22
90.746127,23.362495,V22008010,57,,,V22
90.747065,23.363096,V22010010,65,N,,V22
90.746798,23.363096,V22010020,64,,,V22
90.747569,23.362762,V22010011,143,,,V22
90.747477,23.363813,V22011010,66,,,V22
90.747561,23.363479,V22011020,66,,,V22
90.747012,23.364812,V22012010,81,Y,,V22
90.747111,23.364746,V22012100,81,,,V22
90.747332,23.365013,V22012020,78,,,V22
90.747363,23.364713,V22012030,87,Y,,V22
90.747401,23.364646,V22012040,92,,,V22
90.747332,23.364629,V22012050,93,Y,,V22
90.747081,23.364728,V22012060,131,,,V22
90.747584,23.364278,V22012070,94,Y,,V22
90.747149,23.364412,V22012080,97,,,V22
90.747180,23.364162,V22012090,96,,,V22
90.746447,23.364196,V22009010,140,Y,,V22
90.746783,23.363695,V22009020,61,Y,,V22
90.746547,23.363695,V22009030,63,Y,,V22
90.746447,23.364429,V22012011,98,Y,,V22
90.747767,23.365146,V22013010,100,N,,V22
90.747798,23.365364,V22013020,100,,,V22
90.746829,23.365663,V22014010,141,Y,,V22
90.746928,23.365228,V22014020,102,Y,,V22
90.747111,23.365512,V22014030,104,Y,,V22
90.746798,23.365245,V22014040,109,Y,,V22
90.746547,23.365295,V22014050,111,Y,,V22
90.745913,23.365413,V22015010,114,,,V22
90.745700,23.365179,V22015020,112,N,,V22
90.746051,23.365446,V22015030,115,,,V22
90.746081,23.365163,V22015040,113,,,V22
90.742244,23.363595,V22004010,3,,,V22
90.741382,23.364560,V22018010,1,,,V22
90.741549,23.363546,V22003010,13,Y,,V22
90.731199,23.347265,V20058010,268,N,,V20
90.733198,23.348066,V20057010,263,Y,,V20
90.733770,23.346849,V20048010,179,Y,,V20
90.734220,23.346166,V20033010,181,N,,V20
90.734014,23.345816,V20033020,189,Y,,V20
90.734235,23.345833,V20033030,269,Y,,V20
90.733732,23.345350,V20034060,265,N,,V20
90.733503,23.345333,V20034010,265,N,,V20
90.733999,23.345449,V20034020,203,,,V20
90.733984,23.345583,V20034030,199,Y,,V20
90.733671,23.345684,V20034040,195,Y,,V20
90.733404,23.345733,V20034050,194,Y,,V20
90.731649,23.343733,V20036010,212,N,,V20
90.731199,23.343382,V20037010,310,Y,,V20
90.731199,23.343616,V20037020,215,Y,MISSING   TW.,V20
90.730688,23.343616,V20037030,216,Y,,V20
90.730383,23.343250,V20037013,217,Y,,V20
90.730314,23.343166,V20037011,217,,,V20
90.730169,23.343849,V20056010,294,Y,,V20
90.730520,23.344482,V20051010,260,Y,,V20
90.729070,23.345415,V20040010,232,,,V20
90.729414,23.344932,V20039010,227,Y,,V20
90.729215,23.345014,V20039020,228,Y,,V20
90.729101,23.345215,V20039030,230,,,V20
90.729864,23.345199,V20060010,278,N,,V20
90.730184,23.345098,V20038010,221,Y,,V20
90.730253,23.345299,V20038020,223,Y,,V20
90.730314,23.345499,V20038030,224,Y,,V20
90.730199,23.345766,V20038040,219,N,,V20
90.730703,23.346016,V20038013,219,,,V20
90.730436,23.346100,V20038023,219,N,,V20
90.730268,23.345999,V20038033,219,Y,,V20
90.730665,23.346216,V20052010,253,N,,V20
90.730131,23.346565,V20052011,253,N,,V20
90.730085,23.346750,V20052021,253,,,V20
90.730703,23.345333,V20049010,218,Y,,V20
90.730001,23.345249,V20050010,225,,,V20
90.732618,23.348350,V20031010,163,Y,,V20
90.732381,23.348200,V20031020,166,N,,V20
90.732618,23.348015,V20031030,162,Y,,V20
90.732999,23.349501,V20032010,171,,,V20
90.732786,23.349583,V20032020,177,Y,,V20
90.732770,23.349716,V20032030,176,,,V20
90.732953,23.348850,V20032018,170,Y,,V20
90.731717,23.349949,V20027010,143,,,V20
90.731801,23.349300,V20027040,140,,,V20
90.731496,23.349232,V20027020,138,,,V20
90.731748,23.348465,V20029010,154,,,V20
90.731786,23.347965,V20029020,156,,,V20
90.731687,23.348265,V20029030,157,Y,,V20
90.731481,23.348432,V20029040,159,,,V20
90.732099,23.347933,V20030010,161,Y,,V20
90.731153,23.347450,V20027030,141,N,,V20
90.730337,23.347782,V20023010,112,N,,V20
90.730237,23.347982,V20023020,114,Y,,V20
90.730253,23.347666,V20023030,115,Y,,V20
90.730367,23.348150,V20023040,112,,,V20
90.730146,23.348432,V20024010,118,N,,V20
90.730070,23.348516,V20024020,119,,,V20
90.730146,23.348665,V20024030,120,N,,V20
90.730131,23.348833,V20024040,121,Y,,V20
90.730398,23.348699,V20024050,123,Y,,V20
90.730047,23.349048,V20025010,124,Y,,V20
90.729680,23.348465,V20021010,108,N,,V20
90.729680,23.347616,V20020010,104,N,,V20
90.729848,23.347933,V20020020,106,N,,V20
90.728849,23.347898,V20018010,276,N,,V20
90.729101,23.347965,V20018020,277,N,,V20
90.729116,23.347982,V20018030,103,N,,V20
90.729352,23.347700,V20018040,103,N,,V20
90.728483,23.347065,V20019010,100,N,,V20
90.728750,23.346966,V20019020,101,N,,V20
90.729185,23.346283,V20061010,307,,MISSING  TW.,V20
90.727987,23.345766,V20008010,32,N,,V20
90.728246,23.346016,V20008020,35,Y,,V20
90.727849,23.346048,V20006010,27,Y,,V20
90.728216,23.346414,V20009010,37,N,,V20
90.728300,23.346399,V20009020,44,N,,V20
90.728147,23.346515,V20009030,42,N,,V20
90.727582,23.347349,V20012010,74,Y,,V20
90.727331,23.347631,V20012020,73,N,,V20
90.727918,23.347831,V20016010,284,N,,V20
90.727918,23.348348,V20017010,291,Y,,V20
90.728101,23.348531,V20017020,89,Y,,V20
90.727834,23.348264,V20015010,85,,,V20
90.727537,23.347915,V20014010,80,Y,,V20
90.727216,23.347883,V20013010,78,N,,V20
