lon,lat,PON_ID,BARI,NFH,NAME,SEQNO,DESCP,LMK,vill
90.714139,23.399389,V670072466,V67007,0069,PONDS,2466,WEST SIDE,109,V67
90.713417,23.400250,V670302467,V67030,0087,PONDS,2467,SOUTH SIDE,110,V67
90.714111,23.400000,V670252468,V67025,0127,PONDS,2468,SOUTH SIDE,112,V67
90.713861,23.400833,V670152469,V67015,0089,PONDS,2469,EAST SIDE,113,V67
90.715361,23.400861,V670122470,V67012,0109,PONDS,2470,WEST SIDE,120,V67
90.714583,23.400139,V670102471,V67010,0098,PONDS,2471,EAST SIDE,123,V67
90.718498,23.333259,V722104877,V72210,0074,POND,4877,NORTH SIDE,004,V72
90.717193,23.333426,V720074878,V72007,0054,POND,4878,SOUTH SIDE,006,V72
90.716221,23.334537,V720014879,V72001,0004,POND,4879,SOUTH SIDE,008,V72
90.715776,23.333953,V720024880,V72002,0025,POND,4880,EAST SIDE,010,V72
90.715721,23.333815,V720024881,V72002,0016,POND,4881,WEST SIDE,011,V72
90.714943,23.333398,V720034882,V72003,0031,POND,4882,NORTH SIDE,014,V72
90.714609,23.333092,V720034883,V72003,0036,POND,4883,SOUTH SIDE,016,V72
90.715359,23.332481,V720044884,V72004,0037,POND,4884,WEST SIDE,018,V72
90.716609,23.332342,V720054885,V72005,0044,POND,4885,EAST SIDE,023,V72
90.716693,23.332731,V720064886,V72006,0048,POND,4886,SOUTH SIDE,021,V72
90.719137,23.333731,V720084887,V72008,0070,POND,4887,SOUTH SIDE,024,V72
90.719637,23.333037,V720084888,V72008,0069,POND,4888,SOUTH SIDE,026,V72
90.719693,23.331509,V720094889,V72009,0076,POND,4889,WEST SIDE,027,V72
90.719887,23.330148,V720104890,V72010,0081,POND,4890,SOUTH SIDE,028,V72
90.719915,23.329898,V720104891,V72010,0082,POND,4891,WEST SIDE,029,V72
90.718665,23.329676,V720114892,V72011,0090,POND,4892,SOUTH SIDE,031,V72
90.718054,23.330398,V720124893,V72012,0092,POND,4893,SOUTH SIDE,033,V72
90.717637,23.330287,V720124894,V72012,0093,POND,4894,WEST SIDE,035,V72
90.716943,23.330203,V720134895,V72013,0101,POND,4895,SOUTH SIDE,036,V72
90.716498,23.329731,V720154896,V72015,0104,POND,4896,NORTH SIDE,038,V72
90.716582,23.327953,V721834897,V72183,0112,POND.,4897,NORTH SIDE,039,V72
90.717443,23.328148,V721834898,V72183,0111,POND,4898,SOUTH SIDE,040,V72
90.717082,23.327398,V720344899,V72034,0114,POND,4899,WEST SIDE,042,V72
90.719554,23.328009,V720174900,V72017,0121,POND,4900,SOUTH SIDE,043,V72
90.718387,23.328453,V720164901,V72016,0117,POND,4901,SOUTH SIDE,044,V72
90.721332,23.328287,V720214902,V72021,0130,POND,4902,SOUTH SIDE,045,V72
90.722248,23.328037,V720224903,V72022,0138,POND,4903,WEST SIDE,046,V72
90.722943,23.327481,V720234904,V72023,0142,POND,4904,NORTH SIDE,048,V72
90.721998,23.327176,V720244905,V72024,0145,POND,4905,SOUTH SIDE,049,V72
90.721665,23.326815,V720244906,V72024,0145,POND,4906,EAST SIDE,050,V72
90.721526,23.326815,V720244907,V72024,0145,POND,4907,WEST SIDE,051,V72
90.721887,23.326342,V720254908,V72025,1290,POND,4908,SOUTH WEST CORNER,052,V72
90.721665,23.326259,V720264909,V72026,0147,POND,4909,EAST SIDE,054,V72
90.720637,23.326370,V720284910,V72028,0154,POND,4910,NORTH SIDE,058,V72
90.720137,23.326509,V720324911,V72032,0155,POND,4911,WEST SIDE,059,V72
90.719387,23.326759,V720334912,V72033,0324,POND,4912,SOUTH SIDE,061,V72
90.718943,23.326926,V720334913,V72033,0324,POND,4913,EAST SIDE,063,V72
90.718693,23.327231,V720334914,V72033,0324,POND,4914,SOUTH SIDE,064,V72
90.724665,23.333398,V722014915,V72201,0200,POND,4915,WEST SIDE,065,V72
90.724998,23.332842,V721654916,V72165,0199,POND,4916,NORTH SIDE,069,V72
90.724971,23.333065,V721654917,V72165,0194,POND,4917,WEST SIDE,068,V72
90.724498,23.332453,V721644918,V72164,0185,POND,4918,NORTH SIDE,072,V72
90.723943,23.332231,V721644919,V72164,0176,POND,4919,NORTH SIDE,073,V72
90.724721,23.331759,V721634920,V72163,0166,POND,4920,WEST SIDE,074,V72
90.724804,23.331287,V721634921,V72163,0168,POND,4921,EAST SIDE,076,V72
90.725332,23.331565,V721624922,V72162,0157,POND,4922,WEST SIDE,077,V72
90.725637,23.330926,V721614923,V72161,1280,POND,4923,SOUTH SIDE,078,V72
90.724054,23.330370,V721674924,V72167,0202,POND,4924,SOUTH SIDE,080,V72
90.723998,23.331037,V721674925,V72167,0201,POND,4925,NORTH SIDE,082,V72
90.723859,23.331037,V721704926,V72170,0208,POND,4926,SOUTH SIDE,083,V72
90.723221,23.331787,V721714927,V72171,0210,POND,4927,WEST SIDE,084,V72
90.722859,23.331898,V721724928,V72172,0235,POND,4928,SOUTH SIDE,085,V72
90.722609,23.331703,V721724929,V72172,0231,POND,4929,WEST SIDE,087,V72
90.722693,23.330426,V721694930,V72169,0229,POND,4930,SOUTH SIDE,089,V72
90.723276,23.329787,V721684931,V72168,0221,POND,4931,SOUTH WEST CORNER,090,V72
90.723415,23.329676,V721684932,V72168,0220,POND,4932,WEST SIDE,091,V72
90.724026,23.332676,V721664933,V72166,0215,POND,4933,WEST SIDE,092,V72
90.723054,23.332787,V721734934,V72173,0240,POND,4934,NORTH SIDE,096,V72
90.722276,23.332565,V721734935,V72173,0243,POND,4935,NORTH SIDE,097,V72
90.722665,23.333565,V721744936,V72174,0246,POND,4936,NORTH SIDE,098,V72
90.723804,23.333565,V721754937,V72175,0248,POND,4937,SOUTH SIDE,100,V72
90.723165,23.334065,V721754938,V72175,0252,POND,4938,NORTH SIDE,101,V72
90.722359,23.334481,V721764939,V72176,0258,POND,4939,EAST SIDE,102,V72
90.722887,23.335315,V721784940,V72178,0271,POND,4940,SOUTH SIDE,105,V72
90.721526,23.335176,V721774941,V72177,0290,POND,4941,SOUTH SIDE,107,V72
90.721221,23.335537,V721774942,V72177,0290,POND,4942,EAST SIDE,108,V72
90.721859,23.336537,V721794943,V72179,0322,POND,4943,SOUTH SIDE,109,V72
90.722859,23.336537,V721794944,V72179,0304,POND,4944,WEST SIDE,110,V72
90.722443,23.336759,V721794945,V72179,0320,POND,4945,SOUTH SIDE,112,V72
90.720276,23.336509,V721804946,V72180,0293,POND,4946,NORTH SIDE,115,V72
90.717887,23.326509,V720354947,V72035,0326,POND,4947,EAST SIDE,116,V72
90.718221,23.326176,V720364948,V72036,0332,POND,4948,NORTH SIDE,117,V72
90.719526,23.325370,V720314949,V72031,0344,POND,4949,NORTH SIDE,119,V72
90.720443,23.325731,V720304950,V72030,0348,POND,4950,SOUTH SIDE,121,V72
90.721165,23.324342,V720294951,V72029,0352,POND,4951,SOUTH SIDE,124,V72
90.722415,23.322731,V720694952,V72069,0596,POND,4952,SOUTH SIDE,125,V72
90.720443,23.322898,V720624953,V72062,0556,POND,4953,WEST SIDE,131,V72
90.720276,23.323203,V720624954,V72062,0557,POND,4954,SOUTH SIDE,132,V72
90.719998,23.323648,V720644955,V72064,0360,POND,4955,SOUTH SIDE,134,V72
90.718471,23.324731,V720384956,V72038,0362,POND,4956,NORTH SIDE,136,V72
90.718026,23.323815,V720394957,V72039,0364,POND,4957,NORTH SIDE,137,V72
90.718887,23.322509,V720404958,V72040,0366,POND,4958,SOUTH SIDE,139,V72
90.718859,23.321787,V722084959,V72208,0391,POND,4959,SOUTH SIDE,140,V72
90.722332,23.322120,V720684960,V72068,0588,POND,4960,SOUTH SIDE,144,V72
90.721554,23.321759,V720614961,V72061,0548,POND,4961,SOUTH SIDE,148,V72
90.721748,23.321481,V720604962,V72060,1366,POND,4962,NORTH SIDE,149,V72
90.720971,23.321176,V720604963,V72060,0538,POND,4963,SOUTH SIDE,150,V72
90.721359,23.321065,V720604964,V72060,0541,POND,4964,NORTH SIDE,151,V72
90.721387,23.320315,V720594965,V72059,1375,POND,4965,SOUTH SIDE,155,V72
90.721387,23.320231,V720594966,V72059,0521,POND,4966,NORTH SIDE,156,V72
90.720804,23.320537,V720594967,V72059,0528,POND,4967,SOUTH SIDE,158,V72
90.721026,23.319926,V720584968,V72058,0519,POND,4968,NORTH SIDE,159,V72
90.721165,23.319176,V720574969,V72057,0515,POND,4969,SOUTH SIDE,162,V72
90.721109,23.318648,V720554970,V72055,0504,POND,4970,NORTH SIDE,167,V72
90.720721,23.317870,V720484971,V72048,0430,POND,4971,EAST SIDE,168,V72
90.720582,23.317648,V720494972,V72049,0450,POND,4972,NORTH SIDE,170,V72
90.719609,23.317537,V720494973,V72049,0445,POND,4973,EAST SIDE,171,V72
90.719693,23.317203,V720494974,V72049,0456,POND,4974,NORTH SIDE,172,V72
90.721887,23.317370,V722174975,V72217,0466,POND,4975,NORTH SIDE,174,V72
90.722193,23.317509,V722174976,V72217,0466,POND,4976,NORTH SIDE,175,V72
90.722193,23.317120,V722044977,V72204,0797,POND,4977,EAST SIDE,177,V72
90.720748,23.315176,V720534978,V72053,0489,POND,4978,EAST SIDE,180,V72
90.719387,23.316342,V720514979,V72051,0475,POND,4979,WEST SIDE,187,V72
90.719193,23.316537,V720504980,V72050,0471,POND,4980,EAST SIDE,189,V72
90.719526,23.319287,V720464982,V72046,0419,POND,4982,NORTH SIDE,192,V72
90.719276,23.319703,V720464983,V72046,0415,POND,4983,SOUTH SIDE,193,V72
90.719721,23.320398,V720434984,V72043,0393,POND,4984,SOUTH SIDE,197,V72
90.718832,23.320953,V720424985,V72042,0387,POND,4985,SOUTH SIDE,198,V72
90.724109,23.323120,V720704986,V72070,0625,POND,4986,SOUTH SIDE,201,V72
90.723498,23.324370,V722124987,V72212,0629,POND,4987,WEST SIDE,205,V72
90.725026,23.326065,V720734988,V72073,0647,POND,4988,NORTH WEST CORNER,212,V72
90.725526,23.325731,V720744989,V72074,0656,POND,4989,WEST SIDE,214,V72
90.725998,23.326481,V720754990,V72075,0661,POND,4990,SOUTH SIDE,216,V72
90.726748,23.326398,V720784991,V72078,0669,POND,4991,SOUTH SIDE,219,V72
90.725582,23.324842,V720814992,V72081,0679,POND,4992,NORTH ON ROAD,233,V72
90.726304,23.324953,V720814993,V72081,0676,POND,4993,SOUTH SIDE,235,V72
90.726332,23.324731,V720844994,V72084,0688,POND,4994,WEST SIDE,236,V72
90.726332,23.324676,V720844995,V72084,0688,POND,4995,EAST SIDE,237,V72
90.727276,23.324759,V720834996,V72083,0682,POND,4996,SOUTH SIDE,239,V72
90.727415,23.323342,V720864997,V72086,0706,POND,4997,SOUTH SIDE,245,V72
90.727415,23.323148,V720894998,V72089,0710,POND,4998,WEST SIDE,246,V72
90.727387,23.322648,V720884999,V72088,0713,POND,4999,WEST SIDE,251,V72
90.726332,23.321870,V720935000,V72093,0724,POND,5000,SOUTH SIDE,258,V72
90.726082,23.322592,V720935001,V72093,0722,POND,5001,SOUTH SIDE,260,V72
90.724721,23.321565,V720945002,V72094,0729,POND,5002,EAST SIDE,261,V72
90.724443,23.321009,V721815003,V72181,0731,POND,5003,NORTH SIDE,263,V72
90.724332,23.319537,V721925004,V72192,0732,POND,5004,SOUTH SIDE,264,V72
90.723998,23.318537,V721015005,V72101,0771,POND,5005,NORTH SIDE,265,V72
90.725304,23.317426,V721005006,V72100,0784,POND,5006,SOUTH SIDE,266,V72
90.722943,23.317676,V721035007,V72103,0792,POND,5007,EAST SIDE,269,V72
90.723498,23.316815,V721065008,V72106,0831,POND,5008,NORTH EAST CORNER,274,V72
90.724387,23.316315,V721095009,V72109,0814,POND,5009,SOUTH SIDE,276,V72
90.725054,23.315953,V721095010,V72109,0814,POND,5010,EAST SIDE,281,V72
90.725693,23.315648,V721105011,V72110,0817,POND,5011,WEST SIDE,283,V72
90.723387,23.315926,V721065012,V72106,0830,POND,5012,SOUTH SIDE,287,V72
90.723387,23.315342,V721085013,V72108,0868,POND,5013,SOUTH WEST CORNER,290,V72
90.722998,23.314703,V721085014,V72108,0872,POND,5014,SOUTH SIDE,291,V72
90.722804,23.315259,V721075015,V72107,0850,POND,5015,SOUTH SIDE,292,V72
90.725887,23.318953,V722035016,V72203,0769,POND,5016,WEST SIDE,293,V72
90.725693,23.319509,V722035017,V72203,0767,POND,5017,EAST SIDE,295,V72
90.726193,23.320620,V720955018,V72095,0740,POND,5018,SOUTH SIDE,298,V72
90.726526,23.320537,V720955019,V72095,0734,POND,5019,WEST SIDE,299,V72
90.727193,23.320287,V720965020,V72096,0751,POND,5020,NORTH SIDE,300,V72
90.728137,23.320759,V720925021,V72092,0754,POND,5021,WEST SIDE,303,V72
90.728471,23.320453,V720975022,V72097,0757,POND,5022,NORTH SIDE,305,V72
90.728415,23.319592,V720985023,V72098,0762,POND,5023,NORTH WEST CORNER,306,V72
90.727332,23.318176,V722325024,V72232,1412,POND,5024,SOUTH SIDE,307,V72
90.726776,23.318148,V722325025,V72232,1413,POND,5025,SOUTH SIDE,309,V72
90.729554,23.318453,V722195026,V72219,0895,POND,5026,NORTH SIDE,311,V72
90.731637,23.318510,V721115027,V72111,1421,POND,5027,NORTH WEST CORNER,313,V72
90.731971,23.318788,V721115028,V72111,0882,POND.,5028,SOUTH SIDE,316,V72
90.733526,23.317954,V721125029,V72112,0897,POND,5029,NORTH SIDE,318,V72
90.734582,23.317704,V721125030,V72112,1405,POND,5030,WEST SIDE,321,V72
90.734748,23.318371,V721125031,V72112,0907,POND,5031,WEST SIDE,322,V72
90.734637,23.319121,V721135032,V72113,0914,POND,5032,WEST SIDE,323,V72
90.734332,23.319260,V721145033,V72114,0925,POND,5033,EAST SIDE,326,V72
90.734859,23.319927,V721155034,V72115,0928,POND,5034,EAST SIDE,329,V72
90.731137,23.321927,V721165035,V72116,0941,POND,5035,SOUTH SIDE,330,V72
90.730498,23.324676,V721985036,V72198,0952,POND,5036,WEST SIDE,335,V72
90.729887,23.325676,V721175037,V72117,0956,POND,5037,WEST  SIDE,336,V72
90.730443,23.325565,V721185038,V72118,0958,POND,5038,NORTH SIDE,338,V72
90.730554,23.325565,V721185039,V72118,0958,POND,5039,SOUTH SIDE,339,V72
90.730332,23.326759,V721205040,V72120,0972,POND,5040,WEST SIDE,342,V72
90.729609,23.327092,V722285041,V72228,0994,POND,5041,SOUTH SIDE,345,V72
90.730415,23.326981,V721215042,V72121,0982,POND,5042,SOUTH SIDE,346,V72
90.731276,23.327148,V721225043,V72122,0991,POND,5043,SOUTH SIDE,348,V72
90.729054,23.327870,V721285044,V72128,0999,POND,5044,SOUTH SIDE,352,V72
90.724137,23.329009,V721345045,V72134,1078,POND,5045,WEST SIDE,353,V72
90.724471,23.328703,V721345046,V72134,1073,POND,5046,NORTH WEST CORNER,357,V72
90.724498,23.328315,V721345047,V72134,1073,POND,5047,NORTH SIDE,358,V72
90.724415,23.327815,V721945048,V72194,1087,POND,5048,WEST  SIDE,360,V72
90.727248,23.328565,V721295049,V72129,1028,POND,5049,NORTH SIDE,371,V72
90.727887,23.328565,V721295050,V72129,1028,POND,5050,SOUTH SIDE,372,V72
90.727804,23.327148,V721265051,V72126,1021,POND,5051,WEST SIDE,375,V72
90.728776,23.326926,V721245052,V72124,1005,POND,5052,SOUTH SIDE,380,V72
90.726721,23.328676,V721355053,V72135,1089,POND,5053,EAST SIDE,382,V72
90.726609,23.329648,V721375054,V72137,1095,POND,5054,SOUTH EAST CORNER,385,V72
90.726693,23.329620,V721375055,V72137,1095,POND,5055,SOUTH SIDE,386,V72
90.730109,23.332203,V721445056,V72144,1166,POND,5056,EAST ON ROAD,390,V72
90.730609,23.331287,V721435057,V72143,1172,POND,5057,NORTH SIDE,394,V72
90.731387,23.330703,V721425058,V72142,1143,POND,5058,NORTH ON ROAD,395,V72
90.730165,23.328926,V721825060,V72182,1116,POND,5060,SOUTH SIDE,399,V72
90.729415,23.329787,V721405061,V72140,1113,POND,5061,EAST SIDE,402,V72
90.730304,23.330676,V721435062,V72143,1182,POND,5062,NORTH SIDE,404,V72
90.729221,23.330453,V721455063,V72145,1160,POND,5063,SOUTH SIDE,405,V72
90.728554,23.330620,V721565064,V72156,1194,POND,5064,NORTH SIDE,406,V72
90.728026,23.330842,V721565065,V72156,1194,POND,5065,SOUTH SIDE,407,V72
90.728526,23.331620,V721555066,V72155,1195,POND,5066,EAST SIDE,409,V72
90.727887,23.332120,V721535067,V72153,1207,POND,5067,NORTH SIDE,411,V72
90.726943,23.332315,V721515068,V72151,1214,POND,5068,WEST SIDE,413,V72
90.725637,23.333870,V722215069,V72221,1247,POND,5069,WEST ON ROAD,417,V72
90.729637,23.333648,V721465070,V72146,1215,POND,5070,WEST ON ROAD,418,V72
90.729748,23.333870,V721465071,V72146,1465,POND,5071,SOUTH SIDE,420,V72
90.729193,23.333870,V721465072,V72146,1216,POND,5072,EAST SIDE,421,V72
90.728609,23.334315,V721475073,V72147,1223,POND,5073,EAST SIDE,422,V72
90.728943,23.334426,V721475074,V72147,1223,POND,5074,NORTH SIDE,423,V72
90.728998,23.334537,V721475075,V72147,1227,POND,5075,SOUTH SIDE,424,V72
90.728915,23.334898,V721475076,V72147,1229,POND,5076,SOUTH SIDE,426,V72
90.727887,23.334342,V721485077,V72148,1236,POND,5077,EAST SIDE,429,V72
90.727859,23.335037,V721485078,V72148,1242,POND,5078,WEST SIDE,431,V72
90.727748,23.335231,V721485079,V72148,1243,POND,5079,EAST SIDE,434,V72
90.727637,23.335009,V721485080,V72148,1244,POND,5080,NORTH SIDE,435,V72
90.727943,23.335065,V721485081,V72148,1242,POND,5081,SOUTH SIDE,432,V72
90.727221,23.334648,V721505082,V72150,1255,POND,5082,EAST SIDE,436,V72
90.727415,23.335731,V721495083,V72149,1248,POND,5083,WEST SIDE,439,V72
90.726915,23.335231,V721495084,V72149,1251,POND,5084,SOUTH SIDE,441,V72
90.726748,23.335203,V721495085,V72149,1252,POND,5085,NORTH SIDE,442,V72
90.726137,23.331065,V722075086,V72207,1281,POND,5086,NORTH SIDE,444,V72
90.726637,23.330509,V721595087,V72159,1269,POND,5087,WEST SIDE,445,V72
90.727304,23.330398,V721585088,V72158,1263,POND,5088,SOUTH SIDE,447,V72
90.703664,23.380481,V810012722,V81001,0007,POND,2722,WEST SIDE,001,V81
90.703608,23.380981,V810012723,V81001,0002,POND,2723,WEST SIDE,002,V81
90.703858,23.381703,V810022725,V81002,0014,POND,2725,SOUTH SIDE,005,V81
90.703247,23.381398,V810022726,V81002,0016,POND,2726,SOUTH SIDE,006,V81
90.703081,23.380037,V810162727,V81016,0020,POND,2727,NORTH SIDE,008,V81
90.703497,23.380092,V810162728,V81016,0152,POND,2728,SOUTH SIDE,009,V81
90.703220,23.380676,V810172729,V81017,0019,POND,2729,EAST  SIDE,011,V81
90.701803,23.381676,V810032730,V81003,0022,POND,2730,SOUTH SIDE,015,V81
90.702220,23.381731,V810032731,V81003,0022,POND,2731,EAST SIDE,016,V81
90.702747,23.382426,V810032732,V81003,0028,POND,2732,WEST SIDE,018,V81
90.702608,23.381676,V810032733,V81003,0022,POND,2733,EAST SIDE,019,V81
90.703386,23.382481,V810032734,V81003,0150,POND,2734,WEST SIDE,021,V81
90.702747,23.382870,V810032735,V81003,0040,POND,2735,SOUTH SIDE,022,V81
90.701442,23.382037,V810042736,V81004,0049,POND,2736,EAST SIDE,024,V81
90.701747,23.382398,V810042737,V81004,0049,POND,2737,SOUTH SIDE,025,V81
90.702220,23.383315,V810052738,V81005,0053,POND,2738,WEST SIDE,027,V81
90.701331,23.382703,V810052739,V81005,0057,POND,2739,SOUTH SIDE,028,V81
90.701220,23.383203,V810062740,V81006,0059,POND,2740,SOUTH SIDE,029,V81
90.701496,23.384148,V810062741,V81006,0079,POND,2741,WEST SIDE,031,V81
90.701302,23.384481,V810072742,V81007,0083,POND,2742,WEST SIDE,032,V81
90.701107,23.384759,V810092743,V81009,0087,POND,2743,WEST SIDE,033,V81
90.701163,23.384898,V810092744,V81009,0091,POND,2744,WEST SIDE,034,V81
90.700969,23.385259,V810102745,V81010,0115,POND,2745,SOUTH WEST CORNER,035,V81
90.700580,23.385731,V810112746,V81011,0118,POND,2746,NORTH  SIDE,036,V81
90.737442,23.356759,V820323231,V82032,0310,POND,3231,SOUTH EAST CORNER,002,V82
90.738192,23.356148,V820423232,V82042,0301,POND,3232,EAST ON ROAD,004,V82
90.738331,23.354898,V820313233,V82031,0293,POND,3233,WEST ON ROAD,007,V82
90.739136,23.354703,V820313234,V82031,0289,POND,3234,SOUTH SIDE,012,V82
90.738970,23.354148,V820313235,V82031,0288,POND,3235,WEST SIDE,013,V82
90.739025,23.353703,V820313236,V82031,0288,POND,3236,WEST SIDE,014,V82
90.739025,23.352898,V820303237,V82030,0282,POND,3237,NORTH WEST CORNER,017,V82
90.739942,23.352454,V820303238,V82030,0275,POND,3238,SOUTH SIDE,018,V82
90.739247,23.350899,V820293239,V82029,0260,POND,3239,NORTH SIDE,023,V82
90.739303,23.351871,V820293240,V82029,0261,POND,3240,NORTH SIDE,026,V82
90.738720,23.351037,V820443241,V82044,0256,POND,3241,NORTH WEST CORNER,027,V82
90.738108,23.350426,V820283242,V82028,0254,POND,3242,SOUTH SIDE,030,V82
90.737664,23.350287,V820283243,V82028,0251,POND,3243,SOUTHEAST CORNER,033,V82
90.737275,23.349815,V820273244,V82027,0249,POND,3244,NORTH SIDE,035,V82
90.738942,23.349649,V820283245,V82028,0255,POND,3245,EASTON ROAD,039,V82
90.739331,23.349566,V820193246,V82019,0155,POND,3246,NORTH SIDE,041,V82
90.738164,23.348315,V820463247,V82046,0002,POND,3247,SOUTH SIDE,042,V82
90.737803,23.348815,V820253248,V82025,0211,POND,3248,NORTH EAST CORNER,045,V82
90.735970,23.349315,V820403249,V82040,0208,POND,3249,NORTH SIDE,048,V82
90.736025,23.349231,V820403250,V82040,0208,POND,3250,EAST SIDE,049,V82
90.734747,23.348953,V820103251,V82010,0099,POND,3251,EAST SIDE,052,V82
90.734470,23.349037,V820103252,V82010,0102,POND,3252,NORTH ON ROAD,053,V82
90.734331,23.349426,V820103253,V82010,0101,POND,3253,SOUTH SIDE,056,V82
90.733997,23.349898,V820113254,V82011,0106,POND,3254,NORTH SIDE,058,V82
90.734692,23.350287,V820093255,V82009,0089,POND,3255,EAST SIDE,061,V82
90.735220,23.350315,V820093256,V82009,0092,POND,3256,NORTH SIDE,060,V82
90.734442,23.351092,V820083257,V82008,0076,POND,3257,EASTSIDE,063,V82
90.734525,23.350898,V820083258,V82008,0080,POND,3258,EAST SIDE,062,V82
90.733914,23.351870,V820073259,V82007,0070,POND,3259,NORTH SIDE,066,V82
90.734692,23.352092,V820043260,V82004,0045,POND,3260,SOUTH SIDE,067,V82
90.735470,23.352148,V820043261,V82004,0047,POND.,3261,SOUTH SIDE,070,V82
90.735220,23.353009,V820033262,V82003,0030,POND,3262,WEST SIDE,074,V82
90.735220,23.353620,V820023263,V82002,0025,POND,3263,SOUTH EAST CORNER,075,V82
90.734664,23.354120,V820013264,V82001,0010,POND,3264,WEST SIDE,078,V82
90.736581,23.350426,V820063265,V82006,0058,POND,3265,SOUTH SIDE,082,V82
90.734775,23.346981,V820133266,V82013,0113,POND,3266,NORTH SIDE,087,V82
90.735664,23.345065,V820143267,V82014,0128,POND,3267,WEST SIDE,092,V82
90.740386,23.347288,V820163269,V82016,0138,POND,3269,NORTH SIDE,096,V82
90.739247,23.347760,V820183270,V82018,0144,POND,3270,SOUTH SIDE,097,V82
90.739497,23.347732,V820183271,V82018,0143,POND,3271,WEST SIDE,098,V82
90.739914,23.349010,V820193272,V82019,0156,POND,3272,SOUTH ON ROAD,104,V82
90.739553,23.348982,V820193273,V82019,0155,POND,3273,SOUTH ON ROAD,103,V82
90.740442,23.348982,V820193275,V82019,0156,POND,3275,SOUTH ON ROAD,105,V82
90.740608,23.348871,V820193276,V82019,0150,POND,3276,NORTH SIDE,107,V82
90.741970,23.350399,V820213277,V82021,0163,POND,3277,EAST SIDE,109,V82
90.742108,23.351232,V820213278,V82021,0176,POND,3278,NORTH SIDE,110,V82
90.741497,23.350899,V820213279,V82021,0171,POND,3279,NORTH SIDE,112,V82
90.741497,23.351816,V820223280,V82022,0195,POND,3280,SOUTH WEST CORNER,115,V82
90.740997,23.351788,V820233281,V82023,0206,POND,3281,SOUTH EAST CORNER,116,V82
90.737414,23.354592,V820313282,V82031,0293,POND,3282,WEST SIDE,118,V82
90.743220,23.355010,V830103138,V83010,0117,POND,3138,EAST SIDE,065,V83
90.742692,23.355093,V830043139,V83004,0077,POND,3139,NORTH SIDE,067,V83
90.742053,23.355204,V830043140,V83004,0060,POND,3140,NORTH EAST CORNER,068,V83
90.741525,23.354288,V830033141,V83003,0041,POND,3141,NORTH SIDE,069,V83
90.740858,23.353982,V830023142,V83002,0029,POND.,3142,SOUTH SIDE,071,V83
90.741358,23.353427,V830023143,V83002,0026,POND,3143,SOUTH SIDE,073,V83
90.741414,23.353399,V830023144,V83002,0021,POND,3144,NORTH SIDE,074,V83
90.741331,23.352621,V830013145,V83001,0003,POND,3145,NORTH WEST CORNER,076,V83
90.740997,23.354510,V830033146,V83003,0031,POND,3146,SOUTH EAST CORNER,082,V83
90.741053,23.355093,V830033147,V83003,0033,POND,3147,EAST SIDE,083,V83
90.739942,23.354676,V830083148,V83008,0101,POND,3148,SOUTH SIDE,086,V83
90.739775,23.355092,V830073149,V83007,0092,POND,3149,WEST SIDE,087,V83
90.708639,23.378444,V840802261,V84080,0004,PONDS,2261,EAST SIDE,007,V84
90.708361,23.378667,V840802262,V84080,0004,PONDS,2262,EAST SIDE,008,V84
90.708028,23.378639,V840802263,V84080,0004,PONDS,2263,NORTH SIDE,009,V84
90.707833,23.378389,V840802264,V84080,0004,PONDS,2264,NORTH SIDE,010,V84
90.707472,23.378306,V840022265,V84002,0013,PONDS,2265,NORTH SIDE,011,V84
90.707389,23.378306,V840022266,V84002,0013,PONDS,2266,SOUTH SIDE,012,V84
90.707500,23.378417,V840022267,V84002,0014,PONDS,2267,SOUTH SIDE,013,V84
90.707278,23.378944,V840032268,V84003,0025,PONDS,2268,SOUTH SIDE,015,V84
90.707250,23.378778,V840032269,V84003,0025,PONDS,2269,SOUTH SIDE,016,V84
90.706972,23.378861,V840032270,V84003,0025,PONDS,2270,SOUTH SIDE,017,V84
90.707056,23.379083,V840052271,V84005,0027,PONDS,2271,SOUTH SIDE,018,V84
90.706861,23.379361,V840062272,V84006,0031,PONDS,2272,WEST SIDE,019,V84
90.705972,23.380139,V840072274,V84007,0045,PONDS,2274,WEST SIDE,022,V84
90.705972,23.380139,V840092275,V84009,0063,PONDS,2275,EAST SIDE,023,V84
90.706806,23.380972,V841032276,V84103,0073,PONDS,2276,SOUTH SIDE,024,V84
90.706444,23.380944,V840092277,V84009,0070,PONDS,2277,EAST SIDE,028,V84
90.706222,23.381056,V840092278,V84009,0070,PONDS,2278,EAST SIDE,029,V84
90.705472,23.381222,V840112279,V84011,0084,PONDS,2279,EAST SIDE,032,V84
90.705167,23.381389,V840112280,V84011,0095,PONDS,2280,SOUTH SIDE,033,V84
90.704917,23.381833,V840122281,V84012,0102,PONDS,2281,EAST SIDE,035,V84
90.706167,23.382278,V840132282,V84013,0104,PONDS,2282,WEST SIDE,036,V84
90.705944,23.382583,V840132283,V84013,0104,PONDS,2283,WEST SIDE,037,V84
90.705333,23.382222,V840142284,V84014,0107,PONDS,2284,NORTH SIDE,039,V84
90.704694,23.382722,V840142285,V84014,0110,PONDS,2285,WEST SIDE,040,V84
90.704417,23.382028,V840142286,V84014,0110,PONDS,2286,WEST SIDE,041,V84
90.704944,23.383500,V840952289,V84095,0114,PONDS,2289,WEST SIDE,049,V84
