lon,lat,AREA,PERIMETER,BARIS,vill
90.696169,23.320424,0,0,V31369,V31
90.696139,23.320569,0,0,V31469,V31
90.696000,23.323444,0,0,V31050,V31
90.696444,23.322862,0,0,V31052,V31
90.697222,23.321639,0,0,V31063,V31
90.696829,23.320230,0,0,V31324,V31
90.696753,23.320619,0,0,V31059,V31
90.697806,23.320417,0,0,V31060,V31
90.697333,23.321278,0,0,V31062,V31
90.697556,23.321669,0,0,V31412,V31
90.697358,23.321562,0,0,V31430,V31
90.697833,23.324083,0,0,V31334,V31
90.699472,23.319694,0,0,V31130,V31
90.699333,23.316167,0,0,V31104,V31
90.698694,23.318259,0,0,V31123,V31
90.698306,23.318000,0,0,V31122,V31
90.698229,23.317068,0,0,V31474,V31
90.698978,23.314368,0,0,V31391,V31
90.699451,23.314394,0,0,V31429,V31
90.699611,23.314917,0,0,V31105,V31
90.699167,23.318167,0,0,V31124,V31
90.699361,23.318444,0,0,V31125,V31
90.700500,23.316278,0,0,V31103,V31
90.699611,23.319444,0,0,V31129,V31
90.699389,23.318972,0,0,V31321,V31
90.700556,23.319139,0,0,V31126,V31
90.700500,23.319417,0,0,V31127,V31
90.698750,23.323361,0,0,V31067,V31
90.698472,23.321556,0,0,V31064,V31
90.698667,23.320111,0,0,V31061,V31
90.698639,23.320111,0,0,V31367,V31
90.699111,23.322889,0,0,V31438,V31
90.699083,23.322361,0,0,V31440,V31
90.699472,23.324528,0,0,V31320,V31
90.699506,23.321912,0,0,V31439,V31
90.700278,23.319861,0,0,V31128,V31
90.699750,23.322444,0,0,V31066,V31
90.700139,23.323583,0,0,V31388,V31
90.700389,23.322972,0,0,V31068,V31
90.701389,23.324361,0,0,V31072,V31
90.697893,23.332858,0,0,V10066,V10
90.697528,23.330944,0,0,V10081,V10
90.695722,23.330861,0,0,V10026,V10
90.696667,23.326694,0,0,V31046,V31
90.695528,23.329417,0,0,V10022,V10
90.695852,23.330297,0,0,V10073,V10
90.696111,23.329917,0,0,V10023,V10
90.697083,23.327944,0,0,V10021,V10
90.697250,23.330361,0,0,V10024,V10
90.696000,23.332139,0,0,V10053,V10
90.696022,23.331946,0,0,V10029,V10
90.695417,23.331194,0,0,V10027,V10
90.696167,23.331528,0,0,V10028,V10
90.695245,23.332976,0,0,V10058,V10
90.695929,23.332127,0,0,V10031,V10
90.696970,23.332391,0,0,V10062,V10
90.696806,23.331500,0,0,V10025,V10
90.696611,23.332528,0,0,V10065,V10
90.696604,23.332305,0,0,V10064,V10
90.697054,23.332475,0,0,V10032,V10
90.697557,23.332004,0,0,V10035,V10
90.698361,23.330028,0,0,V10014,V10
90.699528,23.329444,0,0,V10017,V10
90.699145,23.325366,0,0,V31047,V31
90.698861,23.330028,0,0,V10015,V10
90.700028,23.328306,0,0,V10019,V10
90.700000,23.326944,0,0,V10020,V10
90.699778,23.329083,0,0,V10018,V10
90.699417,23.332528,0,0,V10048,V10
90.699033,23.330638,0,0,V10085,V10
90.698389,23.332361,0,0,V10036,V10
90.698303,23.331783,0,0,V10037,V10
90.700361,23.331278,0,0,V10080,V10
90.699750,23.330861,0,0,V10013,V10
90.699417,23.331806,0,0,V10039,V10
90.698944,23.331833,0,0,V10038,V10
90.700250,23.331917,0,0,V10040,V10
90.682165,23.334031,0,0,V61002,V61
90.682332,23.333037,0,0,V61004,V61
90.682165,23.334596,0,0,V61023,V61
90.682134,23.334506,0,0,V61020,V61
90.682157,23.334094,0,0,V61003,V61
90.683332,23.334203,0,0,V61006,V61
90.682859,23.334037,0,0,V61005,V61
90.692469,23.346226,0,0,D00103,D00
90.692426,23.341638,0,0,D00066,D00
90.685886,23.336898,0,0,V61014,V61
90.685636,23.336481,0,0,V61013,V61
90.685359,23.334898,0,0,V61008,V61
90.684498,23.334398,0,0,V61007,V61
90.685304,23.335398,0,0,V61010,V61
90.685835,23.335325,0,0,V61021,V61
90.686045,23.335405,0,0,V61011,V61
90.686491,23.335016,0,0,V61024,V61
90.687443,23.334481,0,0,V60020,V60
90.687943,23.334509,0,0,V60021,V60
90.688383,23.335106,0,0,V60022,V60
90.686415,23.335342,0,0,V61009,V61
90.686304,23.335565,0,0,V61012,V61
90.686414,23.336842,0,0,V61015,V61
90.687524,23.337074,0,0,V61016,V61
90.687692,23.337120,0,0,V61017,V61
90.689615,23.338336,0,0,V61019,V61
90.689276,23.335731,0,0,V62030,V62
90.688940,23.335508,0,0,V62040,V62
90.686506,23.334192,0,0,V61022,V61
90.688971,23.334120,0,0,V62046,V62
90.689276,23.335426,0,0,V62020,V62
90.689137,23.336120,0,0,V62032,V62
90.689775,23.338037,0,0,V61018,V61
90.690054,23.336203,0,0,V62021,V62
90.688871,23.336253,0,0,V61026,V61
90.690553,23.336787,0,0,V62019,V62
90.692081,23.336620,0,0,V62018,V62
90.690581,23.337176,0,0,V62036,V62
90.690162,23.336725,0,0,V62033,V62
90.690793,23.337816,0,0,V62037,V62
90.691657,23.337206,0,0,V62023,V62
90.691886,23.337259,0,0,V62017,V62
90.691220,23.338148,0,0,V62034,V62
90.691386,23.337620,0,0,V62016,V62
90.691525,23.338815,0,0,V62015,V62
90.687472,23.343778,0,0,D00050,D00
90.688132,23.343276,0,0,D00048,D00
90.688056,23.343556,0,0,D00049,D00
90.691750,23.343056,0,0,D00068,D00
90.690220,23.339648,0,0,V62014,V62
90.691480,23.339816,0,0,V62013,V62
90.691170,23.340205,0,0,V62031,V62
90.691923,23.342198,0,0,D00080,D00
90.691694,23.342389,0,0,D00079,D00
90.692099,23.342303,0,0,D00089,D00
90.692221,23.342971,0,0,D00030,D00
90.690722,23.345389,0,0,D00036,D00
90.689778,23.343528,0,0,D00090,D00
90.688809,23.343636,0,0,D00069,D00
90.690333,23.343500,0,0,D00031,D00
90.688778,23.344639,0,0,D00076,D00
90.689972,23.345472,0,0,D00032,D00
90.692056,23.346083,0,0,D00039,D00
90.692278,23.345667,0,0,D00071,D00
90.691694,23.346500,0,0,D00038,D00
90.690861,23.346278,0,0,D00037,D00
90.693024,23.336204,0,0,V62042,V62
90.692192,23.334788,0,0,V62011,V62
90.694193,23.333525,0,0,V10078,V10
90.693657,23.335460,0,0,V10046,V10
90.693962,23.335629,0,0,V10045,V10
90.692444,23.337426,0,0,V62039,V62
90.692192,23.338231,0,0,V62012,V62
90.693590,23.335686,0,0,V62027,V62
90.694399,23.336768,0,0,V62022,V62
90.698833,23.334833,0,0,V10044,V10
90.697977,23.333806,0,0,V10054,V10
90.697611,23.333556,0,0,V10033,V10
90.697640,23.334030,0,0,V10072,V10
90.699472,23.333500,0,0,V10042,V10
90.699250,23.333778,0,0,V10043,V10
90.699651,23.335562,0,0,V10050,V10
90.699750,23.335444,0,0,V10061,V10
90.700040,23.336008,0,0,V10060,V10
90.700261,23.335837,0,0,V10051,V10
90.700238,23.335926,0,0,V10052,V10
90.698667,23.343000,0,0,D00064,D00
90.694194,23.343528,0,0,D00088,D00
90.694389,23.342250,0,0,D00046,D00
90.694250,23.342139,0,0,D00047,D00
90.694528,23.342472,0,0,D00084,D00
90.695417,23.342611,0,0,D00087,D00
90.694944,23.342472,0,0,D00055,D00
90.695944,23.345056,0,0,D00085,D00
90.693389,23.344528,0,0,D00101,D00
90.695665,23.344896,0,0,D00093,D00
90.697000,23.343778,0,0,D00075,D00
90.697558,23.345922,0,0,D00098,D00
90.697306,23.345750,0,0,D00099,D00
90.698139,23.345972,0,0,D00104,D00
90.699750,23.344778,0,0,D00062,D00
90.699389,23.343417,0,0,D00026,D00
90.699333,23.344056,0,0,D00063,D00
90.699278,23.343167,0,0,D00023,D00
90.698361,23.344694,0,0,D00029,D00
90.699833,23.343472,0,0,D00009,D00
90.699750,23.343028,0,0,D00008,D00
90.700244,23.342839,0,0,D00006,D00
90.700389,23.343028,0,0,D00057,D00
90.700500,23.343806,0,0,D00010,D00
90.699306,23.344306,0,0,D00024,D00
90.700694,23.344361,0,0,D00011,D00
90.700553,23.344279,0,0,D00012,D00
90.700812,23.345502,0,0,D00016,D00
90.698763,23.345717,0,0,D00025,D00
90.699698,23.344780,0,0,D00027,D00
90.699271,23.344746,0,0,D00028,D00
90.700530,23.345395,0,0,D00020,D00
90.699037,23.346131,0,0,D00095,D00
90.699007,23.346276,0,0,D00092,D00
90.699083,23.346194,0,0,D00065,D00
90.700919,23.345366,0,0,D00061,D00
90.700743,23.344748,0,0,D00022,D00
90.700667,23.344639,0,0,D00013,D00
90.700835,23.345140,0,0,D00014,D00
90.701415,23.345201,0,0,D00015,D00
90.701415,23.345336,0,0,D00058,D00
90.701148,23.345698,0,0,D00019,D00
90.701056,23.345500,0,0,D00018,D00
90.700752,23.345693,0,0,D00045,D00
90.701195,23.345111,0,0,D00017,D00
90.690001,23.346975,0,0,D00070,D00
90.689246,23.346834,0,0,D00033,D00
90.689917,23.346750,0,0,D00034,D00
90.690222,23.345833,0,0,D00035,D00
90.700043,23.346725,0,0,D00081,D00
90.700005,23.346021,0,0,D00094,D00
90.700607,23.346053,0,0,D00102,D00
90.701321,23.385146,0,0,V81008,V81
90.701107,23.384759,0,0,V81009,V81
90.701302,23.384481,0,0,V81007,V81
90.700580,23.385731,0,0,V81011,V81
90.700427,23.385759,0,0,V81012,V81
90.700969,23.385259,0,0,V81010,V81
90.696911,23.391017,0,0,V84040,V84
90.695758,23.389848,0,0,V84111,V84
90.696811,23.390241,0,0,V84037,V84
90.696315,23.389737,0,0,V84085,V84
90.695056,23.394389,0,0,V84034,V84
90.694348,23.393597,0,0,V84059,V84
90.695068,23.390343,0,0,V84077,V84
90.694684,23.393569,0,0,V84097,V84
90.694127,23.394040,0,0,V84104,V84
90.695233,23.394351,0,0,V84033,V84
90.694806,23.394389,0,0,V84062,V84
90.697056,23.390667,0,0,V84058,V84
90.695801,23.390196,0,0,V84036,V84
90.696941,23.390420,0,0,V84039,V84
90.696750,23.390611,0,0,V84038,V84
90.695702,23.392264,0,0,V84061,V84
90.696167,23.390944,0,0,V84035,V84
90.696210,23.392226,0,0,V84081,V84
90.699694,23.388667,0,0,V84024,V84
90.699176,23.389752,0,0,V84110,V84
90.700139,23.389083,0,0,V84108,V84
90.700417,23.387694,0,0,V84023,V84
90.700528,23.389333,0,0,V84066,V84
90.700250,23.389389,0,0,V84065,V84
90.698025,23.390877,0,0,V84057,V84
90.697399,23.390778,0,0,V84102,V84
90.697955,23.390661,0,0,V84029,V84
90.697917,23.390472,0,0,V84028,V84
90.697254,23.390490,0,0,V84041,V84
90.697933,23.390988,0,0,V84084,V84
90.697194,23.391028,0,0,V84032,V84
90.697361,23.391194,0,0,V84031,V84
90.698017,23.391293,0,0,V84076,V84
90.699222,23.390250,0,0,V84027,V84
90.699361,23.389194,0,0,V84025,V84
90.698269,23.390851,0,0,V84083,V84
90.698139,23.391194,0,0,V84030,V84
90.698611,23.389333,0,0,V84026,V84
90.755193,23.384275,0,0,V24007,V24
90.727358,23.339453,0,0,V56026,V56
90.714577,23.345369,0,0,W00329,W00
90.711825,23.343649,0,0,V59007,V59
90.702937,23.315848,0,0,V31098,V31
90.703580,23.321478,0,0,V31433,V31
90.700917,23.310528,0,0,V31188,V31
90.702898,23.295556,0,0,V31432,V31
90.701278,23.301722,0,0,V31246,V31
90.707333,23.300139,0,0,V31257,V31
90.700944,23.297000,0,0,V31273,V31
90.700083,23.299139,0,0,V31275,V31
90.701500,23.297472,0,0,V31356,V31
90.702333,23.295722,0,0,V31272,V31
90.701722,23.300833,0,0,V31247,V31
90.702167,23.301556,0,0,V31248,V31
90.702639,23.307222,0,0,V31441,V31
90.700778,23.304361,0,0,V31243,V31
90.700945,23.310000,0,0,V31181,V31
90.700972,23.308444,0,0,V31339,V31
90.700833,23.309194,0,0,V31182,V31
90.700889,23.303528,0,0,V31443,V31
90.701315,23.308586,0,0,V31340,V31
90.702028,23.310139,0,0,V31180,V31
90.704361,23.303556,0,0,V31223,V31
90.702861,23.301361,0,0,V31250,V31
90.703306,23.298306,0,0,V31410,V31
90.703333,23.296167,0,0,V31271,V31
90.702167,23.299583,0,0,V31355,V31
90.689688,23.300997,0,0,V31249,V31
90.702519,23.299806,0,0,V31276,V31
90.703583,23.300944,0,0,V31258,V31
90.703000,23.299722,0,0,V31260,V31
90.703412,23.300527,0,0,V31259,V31
90.702889,23.303167,0,0,V31225,V31
90.690635,23.300694,0,0,V31452,V31
90.703500,23.306000,0,0,V31228,V31
90.702838,23.304917,0,0,V31346,V31
90.702556,23.304194,0,0,V31226,V31
90.702444,23.307722,0,0,V31233,V31
90.703056,23.306528,0,0,V31230,V31
90.703697,23.306778,0,0,V31229,V31
90.703770,23.305810,0,0,V31227,V31
90.704000,23.308361,0,0,V31196,V31
90.704139,23.307444,0,0,V31232,V31
90.706882,23.306449,0,0,V31231,V31
90.702194,23.324694,0,0,V31075,V31
90.701694,23.318583,0,0,V31086,V31
90.701444,23.315306,0,0,V31101,V31
90.700889,23.313528,0,0,V31189,V31
90.701552,23.311614,0,0,V31185,V31
90.701306,23.317028,0,0,V31088,V31
90.702303,23.316060,0,0,V31090,V31
90.701582,23.317142,0,0,V31089,V31
90.701389,23.322944,0,0,V31071,V31
90.700274,23.324638,0,0,V31074,V31
90.701056,23.321889,0,0,V31069,V31
90.700193,23.327724,0,0,V10057,V10
90.700361,23.326667,0,0,V10016,V10
90.700472,23.330306,0,0,V10012,V10
90.701722,23.322028,0,0,V31081,V31
90.701528,23.321750,0,0,V31082,V31
90.701803,23.321333,0,0,V31371,V31
90.700778,23.325250,0,0,V31073,V31
90.702139,23.317972,0,0,V31087,V31
90.701944,23.312444,0,0,V31190,V31
90.702556,23.314333,0,0,V31099,V31
90.702417,23.314028,0,0,V31382,V31
90.703444,23.312139,0,0,V31192,V31
90.702556,23.314556,0,0,V31100,V31
90.703142,23.316138,0,0,V31091,V31
90.703333,23.315333,0,0,V31095,V31
90.703694,23.313806,0,0,V31097,V31
90.703222,23.313111,0,0,V31341,V31
90.703722,23.312722,0,0,V31193,V31
90.703861,23.314361,0,0,V31096,V31
90.703166,23.315418,0,0,V31094,V31
90.703509,23.316400,0,0,V31092,V31
90.702861,23.323083,0,0,V31080,V31
90.702581,23.318558,0,0,V31085,V31
90.702410,23.330244,0,0,V10076,V10
90.702639,23.325250,0,0,V31076,V31
90.703222,23.320694,0,0,V31083,V31
90.702945,23.318281,0,0,V31084,V31
90.703472,23.324861,0,0,V31335,V31
90.703722,23.323083,0,0,V31079,V31
90.703083,23.324528,0,0,V31077,V31
90.705889,23.303889,0,0,V31220,V31
90.706417,23.296750,0,0,V31265,V31
90.704167,23.299667,0,0,V31261,V31
90.704000,23.295556,0,0,V31269,V31
90.704111,23.294806,0,0,V31268,V31
90.705361,23.296083,0,0,V31354,V31
90.705639,23.294750,0,0,V31267,V31
90.705972,23.295778,0,0,V31266,V31
90.705250,23.298750,0,0,V31353,V31
90.705500,23.298583,0,0,V31413,V31
90.704306,23.300444,0,0,V31351,V31
90.703771,23.300242,0,0,V31350,V31
90.691222,23.301333,0,0,V31294,V31
90.703306,23.302028,0,0,V31251,V31
90.704639,23.302306,0,0,V31252,V31
90.704389,23.300194,0,0,V31352,V31
90.704358,23.302610,0,0,V31222,V31
90.704641,23.303647,0,0,V31221,V31
90.706111,23.300722,0,0,V31256,V31
90.707222,23.297278,0,0,V31263,V31
90.707417,23.295917,0,0,V31264,V31
90.707278,23.298889,0,0,V31262,V31
90.708028,23.299750,0,0,V31445,V31
90.707056,23.302611,0,0,V31219,V31
90.707337,23.302385,0,0,V31254,V31
90.706667,23.302083,0,0,V31255,V31
90.706917,23.302667,0,0,V31253,V31
90.706611,23.303611,0,0,V31344,V31
90.708199,23.302368,0,0,V31218,V31
90.708306,23.302194,0,0,V31217,V31
90.707560,23.304028,0,0,V31216,V31
90.708140,23.304702,0,0,V31421,V31
90.705889,23.308222,0,0,V31198,V31
90.705778,23.310861,0,0,V31195,V31
90.705083,23.304250,0,0,V31451,V31
90.705250,23.305667,0,0,V31205,V31
90.705138,23.305862,0,0,V31206,V31
90.705611,23.306583,0,0,V31203,V31
90.705762,23.306415,0,0,V31204,V31
90.705861,23.307500,0,0,V31201,V31
90.704248,23.324169,0,0,V31448,V31
90.703639,23.316028,0,0,V31093,V31
90.703219,23.314702,0,0,V31385,V31
90.704111,23.323250,0,0,V31078,V31
90.704417,23.311778,0,0,V31194,V31
90.706722,23.305083,0,0,V31211,V31
90.706944,23.305556,0,0,V31210,V31
90.706726,23.305446,0,0,V31215,V31
90.706558,23.305257,0,0,V31499,V31
90.706306,23.305917,0,0,V31208,V31
90.708277,23.305362,0,0,V31343,V31
90.708361,23.306056,0,0,V31212,V31
90.706722,23.307806,0,0,V31200,V31
90.706056,23.309167,0,0,V31197,V31
90.706058,23.308751,0,0,V31444,V31
90.705944,23.309556,0,0,V31420,V31
90.706946,23.306718,0,0,V31342,V31
90.708113,23.306478,0,0,V31213,V31
90.706694,23.308444,0,0,V31199,V31
90.706972,23.343944,0,0,W00051,W00
90.706917,23.340278,0,0,V11010,V11
90.703169,23.334197,0,0,V11075,V11
90.703250,23.334290,0,0,V11049,V11
90.701861,23.331222,0,0,V10011,V10
90.701500,23.332917,0,0,V10010,V10
90.700333,23.332194,0,0,V10041,V10
90.701000,23.333944,0,0,V10008,V10
90.701222,23.334917,0,0,V10006,V10
90.702028,23.333167,0,0,V10009,V10
90.703052,23.333876,0,0,V11074,V11
90.701389,23.334444,0,0,V10007,V10
90.703083,23.334220,0,0,V11050,V11
90.703169,23.334168,0,0,V11079,V11
90.700920,23.335747,0,0,V10001,V10
90.700859,23.335827,0,0,V10071,V10
90.700361,23.335889,0,0,V10063,V10
90.700528,23.335194,0,0,V10004,V10
90.700775,23.335413,0,0,V10002,V10
90.700363,23.336353,0,0,V10049,V10
90.700752,23.336136,0,0,V10074,V10
90.700913,23.336721,0,0,V10068,V10
90.702361,23.335861,0,0,V11052,V11
90.701050,23.335302,0,0,V10003,V10
90.702412,23.335244,0,0,V11076,V11
90.702832,23.334971,0,0,V11051,V11
90.701111,23.335556,0,0,V10005,V10
90.702472,23.337306,0,0,V11071,V11
90.702742,23.336834,0,0,V11070,V11
90.704528,23.338306,0,0,V11069,V11
90.703833,23.334111,0,0,V11047,V11
90.703500,23.336222,0,0,V11054,V11
90.703333,23.335284,0,0,V11045,V11
90.704496,23.334593,0,0,V11087,V11
90.703972,23.338083,0,0,V11055,V11
90.702810,23.336671,0,0,V11042,V11
90.703024,23.336589,0,0,V11040,V11
90.703222,23.336444,0,0,V11043,V11
90.703030,23.337086,0,0,V11086,V11
90.703722,23.335889,0,0,V11044,V11
90.705556,23.335167,0,0,V11046,V11
90.703389,23.337111,0,0,V11039,V11
90.709494,23.338498,0,0,V11041,V11
90.709578,23.338803,0,0,V11085,V11
90.704027,23.337473,0,0,V11088,V11
90.704172,23.338169,0,0,V11038,V11
90.704667,23.339861,0,0,V11067,V11
90.709250,23.340611,0,0,V11034,V11
90.704255,23.339167,0,0,V11035,V11
90.704888,23.338640,0,0,V11037,V11
90.704865,23.339083,0,0,V11036,V11
90.704385,23.340144,0,0,V11033,V11
90.703751,23.340559,0,0,V11056,V11
90.704667,23.339861,0,0,V11032,V11
90.705026,23.340060,0,0,V11068,V11
90.705057,23.340087,0,0,V11065,V11
90.704416,23.337442,0,0,V11030,V11
90.704836,23.337225,0,0,V11027,V11
90.704508,23.337280,0,0,V11029,V11
90.705667,23.338667,0,0,V11026,V11
90.707629,23.337727,0,0,V11025,V11
90.707667,23.337611,0,0,V11024,V11
90.704889,23.337694,0,0,V11058,V11
90.706171,23.338971,0,0,V11031,V11
90.706110,23.338944,0,0,V11028,V11
90.705858,23.339307,0,0,V11062,V11
90.705562,23.340057,0,0,V11007,V11
90.706005,23.340749,0,0,V11009,V11
90.705177,23.345457,0,0,W00295,W00
90.705414,23.343947,0,0,W00352,W00
90.754889,23.379417,0,0,V24021,V24
90.701524,23.341559,0,0,D00005,D00
90.703996,23.341693,0,0,D00HOS,D00
90.754430,23.369317,0,0,V24066,V24
90.705057,23.341334,0,0,V11057,V11
90.704722,23.340833,0,0,V11060,V11
90.705278,23.340556,0,0,V11004,V11
90.705333,23.340861,0,0,V11003,V11
90.706475,23.339318,0,0,V11002,V11
90.705194,23.341750,0,0,V11001,V11
90.705361,23.343722,0,0,W00060,W00
90.705246,23.343525,0,0,W00153,W00
90.705269,23.343614,0,0,W00081,W00
90.706559,23.340266,0,0,V11059,V11
90.702639,23.345694,0,0,D00002,D00
90.702444,23.341028,0,0,D00056,D00
90.702722,23.343667,0,0,D00043,D00
90.701904,23.345334,0,0,D00060,D00
90.701660,23.345056,0,0,D00059,D00
90.701889,23.345750,0,0,D00074,D00
90.702889,23.345389,0,0,D00003,D00
90.705231,23.344917,0,0,W00228,W00
90.705330,23.344799,0,0,W00240,W00
90.705155,23.344085,0,0,W00204,W00
90.705490,23.344139,0,0,W00256,W00
90.705384,23.344083,0,0,W00290,W00
90.705445,23.344192,0,0,W00241,W00
90.705024,23.345594,0,0,W00194,W00
90.704940,23.345739,0,0,W00236,W00
90.705108,23.345611,0,0,W00196,W00
90.705108,23.345737,0,0,W00193,W00
90.707167,23.343167,0,0,W00053,W00
90.707413,23.339430,0,0,V11063,V11
90.707329,23.340126,0,0,W00065,W00
90.707138,23.338763,0,0,V11005,V11
90.707032,23.338980,0,0,V11006,V11
90.707329,23.338734,0,0,V11082,V11
90.706772,23.341042,0,0,W00332,W00
90.706688,23.341042,0,0,W00143,W00
90.707192,23.340624,0,0,W00244,W00
90.707192,23.340235,0,0,W00296,W00
90.707108,23.340813,0,0,W00062,W00
90.707642,23.340058,0,0,W00066,W00
90.706446,23.341580,0,0,V11073,V11
90.707520,23.339484,0,0,V11083,V11
90.707718,23.339590,0,0,V11077,V11
90.706881,23.341281,0,0,V11064,V11
90.706742,23.343446,0,0,W00058,W00
90.706134,23.342665,0,0,W00152,W00
90.706500,23.342970,0,0,W00057,W00
90.706439,23.342557,0,0,W00176,W00
90.706825,23.343671,0,0,W00055,W00
90.706825,23.343609,0,0,W00056,W00
90.706887,23.343527,0,0,W00052,W00
90.705857,23.344471,0,0,W00203,W00
90.705826,23.344253,0,0,W00061,W00
90.705750,23.344724,0,0,W00142,W00
90.706162,23.344894,0,0,W00201,W00
90.705956,23.344894,0,0,W00401,W00
90.705238,23.345341,0,0,W00199,W00
90.705207,23.345829,0,0,W00195,W00
90.705558,23.345728,0,0,W00016,W00
90.706917,23.344972,0,0,W00253,W00
90.706665,23.344034,0,0,W00059,W00
90.706444,23.344278,0,0,W00047,W00
90.706068,23.344450,0,0,W00200,W00
90.706553,23.343413,0,0,W00145,W00
90.706656,23.344139,0,0,W00050,W00
90.706908,23.344273,0,0,W00049,W00
90.706722,23.346361,0,0,W00045,W00
90.705900,23.345497,0,0,W00164,W00
90.706405,23.346326,0,0,W00197,W00
90.706472,23.345667,0,0,W00046,W00
90.707500,23.346667,0,0,W00044,W00
90.710629,23.342622,0,0,W00252,W00
90.709691,23.342309,0,0,W00148,W00
90.707972,23.340417,0,0,V11012,V11
90.709056,23.339278,0,0,V11019,V11
90.707639,23.337611,0,0,V11023,V11
90.706806,23.340917,0,0,V11011,V11
90.707443,23.339194,0,0,V11022,V11
90.709607,23.337839,0,0,V59096,V59
90.709498,23.335926,0,0,V59027,V59
90.709216,23.335620,0,0,V59025,V59
90.708806,23.338167,0,0,V11066,V11
90.708694,23.338944,0,0,V11021,V11
90.708946,23.338640,0,0,V11020,V11
90.708028,23.341722,0,0,V11017,V11
90.706053,23.341582,0,0,V11080,V11
90.707408,23.341223,0,0,V11013,V11
90.707164,23.341414,0,0,V11061,V11
90.705969,23.341410,0,0,V11016,V11
90.707194,23.342444,0,0,W00205,W00
90.705885,23.341855,0,0,V11015,V11
90.709293,23.342439,0,0,W00156,W00
90.708548,23.340124,0,0,V11018,V11
90.709019,23.342412,0,0,W00150,W00
90.708889,23.343028,0,0,W00067,W00
90.709353,23.342302,0,0,W00160,W00
90.709247,23.342411,0,0,W00334,W00
90.709248,23.342194,0,0,W00168,W00
90.709582,23.342581,0,0,W00155,W00
90.709584,23.342337,0,0,W00070,W00
90.710618,23.339094,0,0,V59032,V59
90.711211,23.337504,0,0,V59033,V59
90.709795,23.336643,0,0,V59028,V59
90.709742,23.335203,0,0,V59024,V59
90.709971,23.335481,0,0,V59052,V59
90.710054,23.336426,0,0,V59040,V59
90.709798,23.338562,0,0,V59035,V59
90.710581,23.337370,0,0,V59031,V59
90.710164,23.338009,0,0,V59034,V59
90.708728,23.337643,0,0,V59087,V59
